Date,FB,TWTR,NFLX
2013-12-23,4.807694209138145,7.548747127103733,1.3070027337584453
2013-12-24,0.3288886965552936,8.39788955069894,-0.5754390606396624
2013-12-26,-0.3968236783440928,4.788449182224827,-0.38584820098759814
2013-12-27,-3.9667434609388477,-13.040510518087853,-2.5017874208028994
2013-12-30,-3.1204906767765346,-5.0823560784313795,-0.13877523809523631
2013-12-31,1.7501452569381064,5.189231703494693,0.32153573579245337
2014-01-02,0.10978407649462783,6.048700516930069,-1.4531335870232251
2014-01-03,-0.2741692610888122,2.2222222222222223,0.07717325331701573
2014-01-06,4.838709588733329,-3.9275347826086904,-0.9721864419813804
2014-01-07,1.2587359919801389,-7.2861697497938,-5.581665415607513
2014-01-08,0.5352244659953151,-3.5307485117271034,0.4388783505154684
2014-01-09,-1.7344993989352457,-3.7780434512052103,-1.1554526796786488
2014-01-10,1.2582977759822072,-0.08764066761859134,-1.456764217787565
2014-01-13,-3.5036227736213865,1.4385964912280707,1.4060381587896071
2014-01-14,3.2731210874620063,0.6745053614666136,0.3414352254767387
2014-01-15,-0.24247314712598153,5.772205905724212,-2.242864586637616
2014-01-16,-0.7118038441598542,-1.624167614097775,0.39348567362465253
2014-01-17,-1.556216148910932,2.691102856199439,-0.49445518883642436
2014-01-21,3.925397938284149,0.5305433998304859,-0.4029793395011003
2014-01-22,-1.7091096123435179,-0.14393091546346629,1.5271780411039868
2014-01-23,-1.530163503048628,0.5765535005854171,16.47739594371667
2014-01-24,-3.8495496406577843,-1.6878933389791864,-0.6791541417023652
2014-01-27,-1.6528962047218339,-6.203436792891596,-1.2562124592857788
2014-01-28,2.9691877305170378,4.368846485926444,6.69936687303289
2014-01-29,-2.9198404591918825,-1.6379848053935275,-1.5610789612617713
2014-01-30,14.104246480557572,6.761984747485543,1.0613857790112526
2014-01-31,2.4394203523437996,1.6228123267242371,1.1515568041592197
2014-02-03,-1.7420489052261523,1.1627906976744187,-1.209298574471522
2014-02-04,2.06571242680547,1.6398467432950086,0.3783614515644004
2014-02-05,-0.8924318725099597,-0.5277427623642896,-0.3670813654833547
2014-02-06,-0.04823765956324209,-24.16250077061542,0.8629687215163029
2014-02-07,3.4749034749034693,8.634817282326955,5.410503462864323
2014-02-10,-1.1971408582089453,-2.6310948530301688,0.1069828851640752
2014-02-11,2.045631818184607,2.0408201829486092,0.8247409703999623
2014-02-12,-0.6168095795469464,5.277774074074073,-1.16592683512246
2014-02-13,4.468588260756647,-0.6684204280886622,1.7765112981545508
2014-02-14,-0.3564621905105664,1.71772265419297,-0.2382309041144253
2014-02-18,0.31302282384992913,1.2883025990303367,0.3076859328497196
2014-02-19,1.129264437031287,-4.606393949810931,-1.9732196360919936
2014-02-20,2.306786726617315,2.036037837837838,1.5692534715533433
2014-02-21,-1.4936105770620722,-1.2537577034476837,-0.6253601491509406
2014-02-24,3.1928898202589253,-0.25035587447625285,3.4171621511298085
2014-02-25,-1.313931920230748,-1.4700609801014883,1.3489986547002164
2014-02-26,-0.8446614415078426,1.6557496662254374,-0.9359306814156563
2014-02-27,-0.4620271307528885,-0.17898514728807646,0.766510877834269
2014-02-28,-0.6962619467287084,-1.5420476958938614,-1.4594325831570973
2014-03-03,-1.5337350501568012,-2.185396102713532,-0.008975607365386622
2014-03-04,2.062006998249107,1.0612549071170163,2.1073221452728386
2014-03-05,4.026158254673316,0.18423360693135513,-0.3252973549746684
2014-03-06,-1.0199860276652144,0.8275119377066585,-0.659310487174845
2014-03-07,-1.4680873217440547,-2.3709701852646363,-0.47502295498343206
2014-03-10,3.194836538903873,0.653842717239736,-1.8779147021953337
2014-03-11,-2.679440548097195,0.2598348132918615,-0.5614240433229466
2014-03-12,1.1126947535718956,0.8885597926693758,-0.20572300400997207
2014-03-13,-2.892205257852925,-1.7064220183486234,-1.49343005640725
2014-03-14,-1.6126703003728098,-3.0800858689565067,-1.2951628071364798
2014-03-17,1.506197556021896,0.25038714369750176,-0.4169707079796863
2014-03-18,0.6546465130825389,-1.7675274114798727,-0.5843158439925377
2014-03-19,-1.3730365262888804,0.21513983541679182,-0.03807233870945249
2014-03-20,-1.8610742046035869,-2.1857981192116345,0.9950284652341783
2014-03-21,0.40316111089800283,1.5961672305699761,-4.308576071463855
2014-03-24,-4.6698395202212835,-4.22230574321703,-6.672581409890907
2014-03-25,1.2324508964883332,-1.8248903014148103,-2.1272111543458005
2014-03-26,-6.934812866925776,-7.205515722524734,0.3883108681098505
2014-03-27,0.9604272389539327,4.253882511816342,-2.1757819032590984
2014-03-28,-1.5745497527546497,2.1157145941278053,-1.4580712634127468
2014-03-31,0.3832761334203146,-1.3319260323874427,-1.905980990592734
2014-04-01,3.950858102561145,0.6642425825687784,3.596283483867883
2014-04-02,0.1596965851117364,-2.6607066836951896,-0.49631302754323825
2014-04-03,-5.1498707724829265,-3.6737393396020055,-2.256948302469143
2014-04-04,-4.605819310612906,-2.0658343261256458,-4.900053479378473
2014-04-07,0.3524246696035248,-1.599439072773265,0.2045607976617752
2014-04-08,2.177345001275768,-1.578332118296072,3.221892985198337
2014-04-09,7.252107015846479,1.6993849138196664,1.1866253347842548
2014-04-10,-5.2074987982695085,-2.7065237605778427,-5.183693932237595
2014-04-11,-1.0649104124408386,-3.12046686018385,-2.395968612446888
2014-04-14,0.615069205793083,2.0474407502482093,1.4906244754043907
2014-04-15,0.33961793750413793,11.37754126199025,-1.6014225634667565
2014-04-16,1.0661719411067863,-2.4165246045694277,1.575376494842808
2014-04-17,-1.3060984376071982,1.3282305865929942,4.3239559816766855
2014-04-21,3.9022786546026302,2.488342701103884,0.7953930469314249
2014-04-22,2.922921197814449,-0.23845869849427687,7.004501380214634
2014-04-23,-2.6495288378475026,-0.15210560625815472,-5.202464352982327
2014-04-24,-0.7985690873766511,-2.459196899691036,-2.6676059405940604
2014-04-25,-5.191391575347329,-7.161979027219982,-6.391144002427203
2014-04-28,-2.7204990940997944,-2.1148785841173305,-2.443495071626666
2014-04-29,3.580340284651599,4.640311809477052,1.8013421304479593
2014-04-30,2.8030901873399694,-8.5640499428449,0.6784028077207461
2014-05-01,2.2917414234148854,0.30792660231135216,4.496339302548344
2014-05-02,-1.1283777227022893,-0.17907393195190657,1.2272693716705583
2014-05-05,1.2570327697160684,-0.6919528446950362,1.094963107237904
2014-05-06,-4.393992087651235,-17.80645161290322,-5.281957017667539
2014-05-07,-1.9477191516781005,-3.7362637362637403,-1.73212174828017
2014-05-08,-1.0977539832332113,4.240048923679059,0.34940819054605393
2014-05-09,0.8456730389595999,0.28160201131420515,2.142018353423495
2014-05-12,4.5248076685951135,5.897036065430145,5.1438078657159
2014-05-13,0.0,-1.6205068244109384,0.48921785164004195
2014-05-14,-1.00284469320259,-1.6172537171983643,1.365443668317915
2014-05-15,-2.2117204119533973,-0.2435251289817316,-2.1854053138969425
2014-05-16,0.17265539270219496,-1.5563075984132047,1.653160530940032
2014-05-19,2.0510151671837176,-0.5889584990054733,4.1785786674819265
2014-05-20,-1.0977841766219192,-0.9354536950420976,1.9670767635918838
2014-05-21,3.295766678692516,-0.06295247088448087,5.093224566238512
2014-05-22,0.04959166640463837,-0.724409448818899,0.3072204356132755
2014-05-23,1.3714441506939792,-3.2360406091370546,2.6927042132996752
2014-05-27,3.4718860137534113,0.03278688524590676,-0.879832211561693
2014-05-28,0.047255828607433964,10.685021304490336,0.6093111916555164
2014-05-29,0.5038639742989827,0.6810778797749388,3.479213189113744
2014-05-30,-0.8303352395320318,-4.588238235294117,0.6334291983794496
2014-06-02,-0.3475466089659801,-2.127000682090034,1.0123739489424264
2014-06-03,-0.3329153350375613,2.6141795275590565,-1.063825535040337
2014-06-04,0.7475759622646144,0.9821976069860288,1.3506695462827645
2014-06-05,-0.23681875592043442,3.009109239567813,1.2145242199898627
2014-06-06,-1.0919433627463742,-1.6523960357744352,0.4155517761746376
2014-06-09,0.6080016,3.4203388286625462,-1.636715613666256
2014-06-10,4.596049545228225,2.6109601795485773,1.229049366122683
2014-06-11,0.015207542125933296,0.48063897315917614,0.3992626603262945
2014-06-12,-2.265123172166664,3.51716366018108,-1.7558149245538262
2014-06-13,0.32664332980799965,0.29899700192994527,1.245121830824259
2014-06-16,-0.4806170542635552,3.0352247677385016,0.596197185502806
2014-06-17,0.3271537520749629,0.0,3.1120715526057263
2014-06-18,1.8633477682190116,1.893745397159392,1.1337806906375405
2014-06-19,-1.9207348146565495,0.41300978766081786,-1.6247697147821416
2014-06-20,0.24868512581194552,0.8740359447796516,-0.2741321746035625
2014-06-23,1.3488418604651116,0.7135524610829507,-0.14994229428949607
2014-06-24,0.535410714299645,-2.6315789473684363,-0.7189636585129765
2014-06-25,2.617165206677356,2.5467749480249466,1.798974008160728
2014-06-26,-0.4596752532717953,5.017739610180944,-1.035544890609882
2014-06-27,0.700135589161424,-1.2306925972657492,0.5618582252028195
2014-06-30,-0.458575457354297,0.09773027119473182,-0.33478171750339397
2014-07-01,1.1442963123153904,2.636070230996568,7.376309711780474
2014-07-02,-2.36556133898211,-0.66587159728588,-1.3443328764912517
2014-07-03,-0.24077653457229273,-1.053382810629645,1.2019561907117766
2014-07-07,-1.508523133074021,-2.661509670384249,-2.4833262246565835
2014-07-08,-3.87502368088493,-7.009694258016406,-3.3802256242495137
2014-07-09,3.5213560714262617,1.737506014434652,-0.4606237532454063
2014-07-10,-0.1539141118375531,-0.5780372943237609,-1.0045095012202843
2014-07-11,2.2660597071345943,1.2949312896405838,0.32151156196292296
2014-07-14,2.3515316461580755,-0.052181056499816,2.868447111998046
2014-07-15,-1.0751163159023296,-1.1224223147370833,-0.7711367764016513
2014-07-16,0.7295012871669405,-1.1879645937707348,-1.0354307323138472
2014-07-17,-1.84747254818371,-1.4961287737109263,-1.1430125654127798
2014-07-18,3.026643395473959,0.48820180331439583,1.0947776535255818
2014-07-21,1.4323356162623802,2.699055403483277,1.7515791014488253
2014-07-22,-0.1873270839386965,-1.0512405006896295,-4.615553320229597
2014-07-23,2.916131207570285,0.2655989234741591,-0.7399858463894589
2014-07-24,5.17604425338694,2.5430437086092614,-0.5889242855030865
2014-07-25,0.2800733416881972,-1.4208189465466008,-0.8274952002326184
2014-07-28,-0.3590956148664932,-0.6027253668763022,0.663728976375013
2014-07-29,-1.615054768154135,1.7400474558397143,-0.08948547115097367
2014-07-30,1.3159693571560225,19.979266649391022,2.3757945840806625
2014-07-31,-2.7182619175147376,-2.3974082591232873,-2.6798044783174255
2014-08-01,-0.3991754879786565,-2.3456473190008262,0.6339841810800891
2014-08-04,1.5892772030227074,-1.4955812033632099,-0.634693011240284
2014-08-05,-1.1154944601960333,0.828159631282265,0.035485213680090104
2014-08-06,-0.30265647812199886,-0.844177465472176,1.761852898754028
2014-08-07,0.9659127781714562,-1.0584422700976048,4.501510848259438
2014-08-08,-0.1503348407908734,0.3023279069767443,-0.8495129818500899
2014-08-11,0.5201259381365078,0.32459772027365147,1.2762153419529365
2014-08-12,-0.8306099991663741,1.2479801247977735,-1.1361102056788415
2014-08-13,1.2906700181059745,0.7760807857548345,1.1469299368706518
2014-08-14,0.7184573967110235,2.6727065606927938,-0.14616702691145403
2014-08-15,-0.9017577024862311,-1.2574541690953476,1.823129835545424
2014-08-18,1.3038150741741796,0.8042918143115289,1.5051533231697203
2014-08-19,0.9384703546572176,-0.06648714686362595,0.4613766272634619
2014-08-20,-0.6375388413130856,-0.06653138168109039,0.8629670032871964
2014-08-21,-0.32081006070873036,0.1109631577682483,-0.029643153564850738
2014-08-22,0.0,1.928616671943751,1.5125456888830968
2014-08-25,0.6034558133297713,0.2609786863853904,0.3631165265378735
2014-08-26,1.2530019162757267,4.490238806517953,-0.3264454320425608
2014-08-27,-1.750924193666713,-0.22835168064569963,-0.9721348873188547
2014-08-28,-1.0317513479197997,2.8506012723553624,0.10744196447695818
2014-08-29,1.299754924184196,0.6473801335221532,0.5113442241333718
2014-09-02,2.4859663191660166,2.5527638190954836,-0.21773072635640606
2014-09-03,-1.1085002608241852,-3.31242257938064,0.16575282839058997
2014-09-04,0.15824211635913515,1.844719162995379,-0.9887098805737351
2014-09-05,1.7248256112505231,0.9156030686463671,0.6368094180754353
2014-09-08,0.815424519403977,2.5641005411420004,0.767326151691548
2014-09-09,-1.5663127688575589,-2.6730749999999923,-0.06676235411689416
2014-09-10,0.9912638839510974,4.544554346086641,1.1231477422182998
2014-09-11,0.6328270696112249,-0.5103024003024015,-0.5842331712923884
2014-09-12,-0.5646753225019103,-1.0068351255097707,-1.0403683363890939
2014-09-15,-3.742902539639777,-5.238917573615099,-3.945022351011316
2014-09-16,2.0112630192742547,2.936413468278383,-0.18350933114104429
2014-09-17,0.46003942008306603,-0.2557564329822376,-0.5208964497923368
2014-09-18,0.7457804527018097,0.3550295787962602,0.9856443396127283
2014-09-19,1.1818233766233774,4.166664619365868,-0.324616002342808
2014-09-22,-1.4247220421141256,-2.0000018867924525,-3.221721186938168
2014-09-23,1.9401014867147854,0.4428167201158386,0.25295361812964434
2014-09-24,0.31932558028706626,1.5142822125467528,1.500335381830684
2014-09-25,-1.6806722475086386,-2.8512047366163964,-1.5691614705126902
2014-09-26,2.033152006822698,0.8551953186550875,1.1860445797524204
2014-09-29,0.26653001311676117,-0.2890672632311902,0.18050251500848216
2014-09-30,0.05063417721519459,-0.3092384882397254,0.36035458093538336
2014-10-01,-3.1503010735032753,-2.9468804596013793,-2.74391376771924
2014-10-02,0.6923566025203393,3.5757030847841964,2.5478611833652973
2014-10-03,0.4670472115452009,4.030860329059224,2.1245398851264468
2014-10-06,0.15495350839477795,-0.8342547429413119,0.8573697144226042
2014-10-07,-1.6374381546528527,0.07477472145166962,-1.5599301546533757
2014-10-08,1.6122637093686758,3.530728629380328,2.325471250721136
2014-10-09,-2.0768744353795614,-0.23456695180681156,-1.1223840580158821
2014-10-10,-3.952048270212184,-8.844273668940614,-2.0666421748056703
2014-10-13,0.10971608230881352,-3.7896823892983114,-2.986195020334754
2014-10-14,0.8220276975483674,0.18560527178364788,2.4032179123902004
2014-10-15,-0.5163704588324791,2.902428863629943,-0.1180205662081925
2014-10-16,-0.7922442397519951,-3.5207080007718488,-19.36957489825665
2014-10-17,4.571114053605142,1.1196350818992458,-1.2745399396637493
2014-10-20,1.3166557465433475,3.957352880869381,0.596488853711695
2014-10-21,2.261215162880397,-0.13806705842076863,1.8846411984517857
2014-10-22,-0.40665776066444875,-3.061423996416669,2.366181303499107
2014-10-23,2.1309148093308186,1.2021107904600317,2.2394283321332233
2014-10-24,0.7871026888167763,0.56372661822938,0.5169151952317914
2014-10-27,-0.48344986942974116,-2.782782727071418,-1.4596623589934454
2014-10-28,0.6103612432780423,-9.843496502399173,1.7975737675724301
2014-10-29,-6.078984997362332,-3.8830448579955346,-2.1024286567115644
2014-10-30,-2.306881066347468,-0.6654063371955179,0.24067891964729485
2014-10-31,1.1874200352527362,-0.7894689184083383,3.630510454408617
2014-11-03,-1.4801987326363135,-3.0383457188727996,-1.1100641399026359
2014-11-04,2.5446738986738144,1.7159985505097983,-1.449499725558046
2014-11-05,-1.2275606856504286,-1.295850792378936,-0.6269935635039277
2014-11-06,0.5746358258816808,1.164233370429371,0.7676499815973516
2014-11-07,0.45176188010199536,-1.2977448579823792,0.22437256174495257
2014-11-10,-0.7936481691441306,-1.7861597175351007,0.8095590231494315
2014-11-11,-0.5199986666666708,0.0,-1.218786606323544
2014-11-12,0.14743331795425046,7.4513791361454915,0.34243548609570246
2014-11-13,-0.6290163192048088,-5.8768216766144405,-1.1592799427935352
2014-11-14,0.8484808080808123,4.520471915073117,1.74745214733921
2014-11-17,-0.8546995534735438,-3.297484028553588,-1.269300341435865
2014-11-18,0.1346955855252035,0.34593525213898696,-0.028856588887459515
2014-11-19,-1.3586145471409194,-2.216207776010662,-4.705666933747989
2014-11-20,0.3681930896442327,0.25183077944676724,1.3880435027151534
2014-11-21,0.2038070707556278,0.5526199308560601,-2.135055205860831
2014-11-24,0.35254508474576285,0.3997002348164028,-1.057509445910222
2014-11-25,2.1888865777898543,-1.0699204048251016,-2.0983563716533866
2014-11-26,2.631239030724798,3.445681762861266,0.6217963425776294
2014-11-28,0.1030584860966821,1.4831047536322794,-1.3014027867718616
2014-12-01,-3.346202188399051,-6.468617323017857,-1.3791448427050925
2014-12-02,0.47936219652095985,-0.3329943562245481,3.071881913910223
2014-12-03,-0.7686217965626971,0.38550758159856896,0.7975918618083815
2014-12-04,0.48077058550095414,-0.6912442219343415,-1.2728164768862127
2014-12-05,1.4885739364320516,-0.7733926070277741,0.0912755318323093
2014-12-08,0.20952854623457468,-5.715772631032859,-3.2600008920551766
2014-12-09,0.41819003207749167,2.0942352688278953,1.2666395626645426
2014-12-10,-0.8589224809433782,-1.889341481493698,-2.751760807113186
2014-12-11,2.0346587030716585,0.9628693789749341,0.09273241594358157
2014-12-12,0.12864916523935457,1.0899100520460452,-0.044830707338025466
2014-12-15,-1.0792804553699247,-0.6738544837657403,-2.2243438106755256
2014-12-16,-2.987395843288622,-4.667563346950519,-3.2411942799401725
2014-12-17,1.9011902021370812,1.2524878664250543,5.438633146273621
2014-12-18,3.0088043225751684,3.261175147596279,0.2307723551855058
2014-12-19,1.887748676332945,0.9529049823033039,1.704444173354859
2014-12-22,1.9654482460734108,3.6407711089120207,-1.0114086502237123
2014-12-23,-1.0313026776415957,-2.237835024720269,-0.07425181467647154
2014-12-24,0.1984815755057573,0.10647058823530405,1.6853452627333498
2014-12-26,0.012383311095084065,-0.02659664912001636,-0.5992417369256696
2014-12-29,-0.9408294248679058,-3.1382980392711715,0.5528569376814252
2014-12-30,-0.9997451012151465,-1.5376085413293776,0.38019625345115254
2014-12-31,-1.5147740278367237,0.027880646182884508,-0.4719814811521607
2015-01-02,0.5511407543376252,1.9236186764320786,2.14571991025673
2015-01-05,-1.6061122347780197,-0.49234134320729295,-5.089702469310451
2015-01-06,-1.3473247480936794,6.542047648651785,-1.712062041331747
2015-01-07,0.0,-3.818367070091179,0.5191926690765925
2015-01-08,2.665788505166429,4.855153027230519,2.21882020524246
2015-01-09,-0.5628063443335979,2.7628498337170533,-1.5457744149387556
2015-01-12,-1.3120620352987449,-1.9915335818537998,-3.1765319709257174
2015-01-13,-0.35193430198208697,0.7112090604828327,1.5556892680555257
2015-01-14,-0.22236495313399757,0.5044035054525312,0.13897958639226388
2015-01-15,-2.9234347525358513,-7.327473391592139,-0.14804188255613268
2015-01-16,1.5259918355438864,1.0289764419171405,4.1944695025301595
2015-01-20,1.4099467943601929,0.6968614125740724,3.3971642550794754
2015-01-21,0.6558237317897097,0.6920468458876765,17.339449690419563
2015-01-22,1.1858275002821874,3.2778163744215503,4.681393701241672
2015-01-23,0.2318093951884522,0.895822882006653,2.10531157098644
2015-01-26,-0.42400358668887295,1.7250127714364665,2.080188579160661
2015-01-27,-2.219356129032253,-2.94264353828646,1.7041448148529208
2015-01-28,0.6070190103855719,-4.547780295363836,-2.5783339677212935
2015-01-29,2.3085021591947052,-1.2651466344470208,0.3028544925837021
2015-01-30,-2.6794820512820507,2.3173364231188573,-0.45065771449030134
2015-02-02,-1.211969373628278,-0.18651745767432684,-0.16523517615702904
2015-02-03,0.5467449139017189,6.219973470901608,3.5935344736878085
2015-02-04,0.305033148407612,2.337270612282718,-1.7968163388816158
2015-02-05,-0.026439244735136137,1.3261222660578826,0.04457311206419659
2015-02-06,-1.507737051874924,16.359671175941408,-1.01356156308569
2015-02-09,-0.040283335030423126,-1.4371964772837436,-0.29030403276621863
2015-02-10,1.0075228101149163,-2.2400718512257067,2.45558960823809
2015-02-11,1.7555525533833514,2.680505952464598,0.2070701682982185
2015-02-12,-0.36596391671771705,0.9473705263157901,0.4045039629043958
2015-02-13,-0.6427980856828728,1.1470260449003946,2.0515364449575193
2015-02-17,-0.18484288842996877,-0.9690742268041308,0.8281505901355725
2015-02-18,1.4682553298480205,-0.43722466036277924,1.0851950721885129
2015-02-19,3.5327845591550355,1.8402363028021749,-0.09682650510645158
2015-02-20,0.6043868195514465,0.8418890997558782,0.7585279900356263
2015-02-23,-1.3266657990822095,-1.3031968783710686,-1.3299839118567953
2015-02-24,-0.49467151165254136,0.4538848678794061,0.6442777048759502
2015-02-25,1.414915286739905,-0.28753338031491965,0.7265021065154691
2015-02-26,1.0683836367115138,1.7713718181538929,0.9825917561910638
2015-02-27,-1.7908256788545918,-2.6917587532888003,-1.6810607479929371
2015-03-02,0.9877155756905761,0.1455906761401555,1.1244219188752869
2015-03-03,-0.18809028213166223,-0.9138171998414546,-1.153565066259862
2015-03-04,1.6331708953058028,-0.29343744065053534,-1.0406305252682564
2015-03-05,0.3831854046184024,-0.46248055497162266,-0.4512844516274155
2015-03-06,-1.477646859717356,-1.26715528055566,-2.893195075065629
2015-03-09,-0.7124109308233653,1.7967914438502746,-1.8695435909480318
2015-03-10,-2.379152759840065,-3.677243118302164,-2.371925984069161
2015-03-11,0.025785943554366312,0.9380453752181495,1.1791474847528773
2015-03-12,1.7532551244037822,1.7289820618111025,1.8469320276123087
2015-03-13,-1.1149081464588915,-0.8710431272572842,-2.2127069703258173
2015-03-16,0.025620754940892675,-0.4929275610801477,-3.747717635134915
2015-03-17,1.652364544639431,1.0768899418479432,-0.8175967427713267
2015-03-18,1.9531287556309431,0.575327082889411,1.0991114187879136
2015-03-19,2.274126695136487,1.5466080180803372,0.4939523171808686
2015-03-20,1.2688858006042343,1.0640496557479668,0.7267004504753033
2015-03-23,0.7517863692677946,0.041288192429558106,-0.7704870327984287
2015-03-24,1.0422811796754545,6.211312550790617,3.1247011103004474
2015-03-25,-2.8015473637685644,-3.8274741824854503,-3.7715591436687737
2015-03-26,0.10854317676180089,0.8484808080808074,-0.8275070539419094
2015-03-27,0.34935669559434984,0.18028846876154983,-0.8344068502330629
2015-03-30,-0.12005521776512731,-0.23995001959408194,1.8805591095801668
2015-03-31,-1.1778798501639367,0.3808438641179455,-1.3914854541233528
2015-04-01,-0.6689406389085523,0.7787519657047999,-0.856750354317376
2015-04-02,-0.13468838336445807,-0.09907469587726735,0.23237654862416857
2015-04-06,1.0789652054675307,0.8330067763985309,1.9875432523611876
2015-04-07,-0.14556283004458648,3.9929169944925187,0.27230895831893887
2015-04-08,-0.04859207968900574,-1.078116154305205,4.2247180171694305
2015-04-09,-0.13369105655923175,-0.2485678823817951,-0.4191689202088623
2015-04-10,-0.15820494482666853,-0.44086449840385156,3.4288931305120363
2015-04-13,1.182351277640765,-0.6160955066633719,4.423971899103154
2015-04-14,0.6143777710064426,-0.813634266052581,0.848992541552588
2015-04-15,-0.9698252264065663,0.19530858993537786,-0.678909747162133
2015-04-16,-0.4836186734810663,1.4230019770565627,18.211829098654405
2015-04-17,-1.8588252182924239,-2.6330944192407153,1.6902475530387737
2015-04-20,2.8596150391138226,1.4607224634820453,-0.7278444402242626
2015-04-21,0.6378710139786234,-0.1556459083406268,-1.224908046893223
2015-04-22,1.2078377945047503,0.7989088074824563,-0.4924730454604464
2015-04-23,-2.6231750900333863,-0.6185965590566408,0.24745517275566903
2015-04-24,-1.067837589232488,-1.1476366465668086,-0.11805315960674238
2015-04-27,0.4660922417035685,1.6528925619834638,1.3753507819109045
2015-04-28,-1.501652960485747,-18.176538908246215,-0.5334915785822096
2015-04-29,-0.26028631631136645,-8.942507688668083,-0.037293717338849695
2015-04-30,-2.112593486857286,1.2210885309904431,-1.1281870815880188
2015-05-01,0.2792954276740627,-2.8747408335405575,0.09523773584906282
2015-05-04,-0.22787695221869333,0.10571088794925111,-0.3823817402379802
2015-05-05,-1.5860931756399739,-1.2143690281317585,1.9192576452921588
2015-05-06,0.6962351907229373,-0.42757885770064363,-0.8858617619820782
2015-05-07,0.4225377829075072,1.207732217269578,0.8384814837482719
2015-05-08,0.1020043350758552,-0.31821533593780493,1.6559339073397767
2015-05-11,-0.6368615300761297,-0.7448762968874798,2.671422150962284
2015-05-12,-0.7050416432498025,0.455639226597708,-1.0695814827047563
2015-05-13,1.265173008845521,0.6403441835645853,-0.6048276251822712
2015-05-14,3.7353402923166543,-1.0339315738618433,1.1618520785623778
2015-05-15,-1.1675125537355808,-0.6161371220928437,4.498588644486553
2015-05-18,0.5719957864212143,0.48517792372926055,0.7533666776475105
2015-05-19,-0.30909991255316194,0.5901314535979559,-0.22496479805628658
2015-05-20,-0.0992112153991513,-1.9200026666666759,0.819166219486721
2015-05-21,-0.0869025417665191,-0.2718841835748741,0.2397251915787207
2015-05-22,0.07455019602820756,-0.21810796074154948,-0.18458172346455673
2015-05-26,-1.5023578159627562,-0.2459016527815204,-0.9519637697905092
2015-05-27,1.537880964631744,-0.2738920993641232,2.118673061867447
2015-05-28,-0.4965871944163716,1.1535347432024274,-0.3895060537203798
2015-05-29,-1.1977541809668248,-0.43443929218358635,-0.3974129840656849
2015-06-01,1.389062977924911,-0.10907281751146977,-0.16665464965970292
2015-06-02,0.1868240106261839,-0.627897880756267,0.14285384761767272
2015-06-03,2.486325149519514,1.6483460632776872,-0.36062606397260666
2015-06-04,-0.47307010011960343,-0.7837864864864966,0.6080505450312621
2015-06-05,0.10968433480739702,0.7899782290923075,1.2439225105914629
2015-06-08,-1.7896287045243628,-1.4594621621621724,-0.9459573396634622
2015-06-09,0.0,-1.5907789794508669,3.175864824144678
2015-06-10,1.8470385979184267,-0.08362039900723713,3.7008459827208107
2015-06-11,-0.40165772143825484,-0.027888425544670754,-0.8106116786889704
2015-06-12,-0.3666173685294764,0.16741629464284938,-0.7105716259454687
2015-06-15,-1.005764761508224,-3.426194795198064,-1.0454977125209834
2015-06-16,0.4336501106882641,0.4326565002974636,1.9708903728934806
2015-06-17,0.900571204060492,-0.37335152211372785,-1.0511146836804166
